righthipyaw,righthiproll,righthippitch,rightknee,rightankleroll,rightanklepitch,time
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,6.912
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,6.928
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,6.944
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,6.96
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,6.976
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,6.992
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,7.008
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,7.024
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,7.04
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,7.056
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,7.072
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,7.088
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,7.104
0,0.495574,0.133619,0.380124,0.86636,0.246504,7.12
0,0.495461,0.127262,0.34425,0.866071,0.216987,7.136
0,0.495373,0.129273,0.314648,0.865845,0.185375,7.152
0,0.495307,0.137504,0.289267,0.865676,0.151763,7.168
0,0.495262,0.149499,0.265426,0.86556,0.115926,7.184
0,0.495236,0.162763,0.240359,0.865494,0.077595,7.2
0,0.495228,0.174969,0.21165,0.865473,0.03668,7.216
0,0.495237,0.184082,0.17746,0.865495,0.006621,7.232
0,0.49526,0.188407,0.136616,0.865555,0.05179,7.248
0,0.495298,0.995421,-0.015437,0.865712,0.097954,7.264
0,0.0349066,0.715585,-0.872665,0,0.436332,7.28
0,0.0349066,0.715585,-0.872665,0,0.436332,7.296
0,0.0349066,0.715585,-0.872665,0,0.436332,7.312
0,0.0349066,0.715585,-0.872665,0,0.436332,7.328
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,7.344
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,7.36
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,7.376
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,7.392
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,7.408
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,7.424
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,7.44
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,7.456
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,7.472
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,7.488
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,7.504
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,7.52
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,7.536
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,7.552
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,7.568
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,7.584
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,7.6
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,7.616
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,7.632
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,7.648
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,7.664
0,0.495574,0.133619,0.380124,0.86636,0.246504,7.68
0,0.495461,0.127262,0.34425,0.866071,0.216987,7.696
0,0.495373,0.129273,0.314648,0.865845,0.185375,7.712
0,0.495307,0.137504,0.289267,0.865676,0.151763,7.728
0,0.495262,0.149499,0.265426,0.86556,0.115926,7.744
0,0.495236,0.162763,0.240359,0.865494,0.077595,7.76
0,0.495228,0.174969,0.21165,0.865473,0.03668,7.776
0,0.495237,0.184082,0.17746,0.865495,0.006621,7.792
0,0.49526,0.188407,0.136616,0.865555,0.05179,7.808
0,0.495298,0.995421,-0.015437,0.865712,0.097954,7.824
0,0.0349066,0.715585,-0.872665,0,0.436332,7.84
0,0.0349066,0.715585,-0.872665,0,0.436332,7.856
0,0.0349066,0.715585,-0.872665,0,0.436332,7.872
0,0.0349066,0.715585,-0.872665,0,0.436332,7.888
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,7.904
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,7.92
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,7.936
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,7.952
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,7.968
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,7.984
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,8
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,8.016
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,8.032
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,8.048
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,8.064
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,8.08
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,8.096
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,8.112
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,8.128
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,8.144
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,8.16
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,8.176
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,8.192
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,8.208
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,8.224
0,0.495574,0.133619,0.380124,0.86636,0.246504,8.24
0,0.495461,0.127262,0.34425,0.866071,0.216987,8.256
0,0.495373,0.129273,0.314648,0.865845,0.185375,8.272
0,0.495307,0.137504,0.289267,0.865676,0.151763,8.288
0,0.495262,0.149499,0.265426,0.86556,0.115926,8.304
0,0.495236,0.162763,0.240359,0.865494,0.077595,8.32
0,0.495228,0.174969,0.21165,0.865473,0.03668,8.336
0,0.495237,0.184082,0.17746,0.865495,0.006621,8.352
0,0.49526,0.188407,0.136616,0.865555,0.05179,8.368
0,0.495298,0.995421,-0.015437,0.865712,0.097954,8.384
0,0.0349066,0.715585,-0.872665,0,0.436332,8.4
0,0.0349066,0.715585,-0.872665,0,0.436332,8.416
0,0.0349066,0.715585,-0.872665,0,0.436332,8.432
0,0.0349066,0.715585,-0.872665,0,0.436332,8.448
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,8.464
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,8.48
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,8.496
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,8.512
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,8.528
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,8.544
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,8.56
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,8.576
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,8.592
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,8.608
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,8.624
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,8.64
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,8.656
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,8.672
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,8.688
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,8.704
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,8.72
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,8.736
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,8.752
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,8.768
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,8.784
0,0.495574,0.133619,0.380124,0.86636,0.246504,8.8
0,0.495461,0.127262,0.34425,0.866071,0.216987,8.816
0,0.495373,0.129273,0.314648,0.865845,0.185375,8.832
0,0.495307,0.137504,0.289267,0.865676,0.151763,8.848
0,0.495262,0.149499,0.265426,0.86556,0.115926,8.864
0,0.495236,0.162763,0.240359,0.865494,0.077595,8.88
0,0.495228,0.174969,0.21165,0.865473,0.03668,8.896
0,0.495237,0.184082,0.17746,0.865495,0.006621,8.912
0,0.49526,0.188407,0.136616,0.865555,0.05179,8.928
0,0.495298,0.995421,-0.015437,0.865712,0.097954,8.944
0,0.0349066,0.715585,-0.872665,0,0.436332,8.96
0,0.0349066,0.715585,-0.872665,0,0.436332,8.976
0,0.0349066,0.715585,-0.872665,0,0.436332,8.992
0,0.0349066,0.715585,-0.872665,0,0.436332,9.008
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,9.024
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,9.04
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,9.056
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,9.072
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,9.088
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,9.104
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,9.12
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,9.136
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,9.152
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,9.168
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,9.184
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,9.2
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,9.216
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,9.232
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,9.248
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,9.264
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,9.28
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,9.296
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,9.312
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,9.328
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,9.344
0,0.495574,0.133619,0.380124,0.86636,0.246504,9.36
0,0.495461,0.127262,0.34425,0.866071,0.216987,9.376
0,0.495373,0.129273,0.314648,0.865845,0.185375,9.392
0,0.495307,0.137504,0.289267,0.865676,0.151763,9.408
0,0.495262,0.149499,0.265426,0.86556,0.115926,9.424
0,0.495236,0.162763,0.240359,0.865494,0.077595,9.44
0,0.495228,0.174969,0.21165,0.865473,0.03668,9.456
0,0.495237,0.184082,0.17746,0.865495,0.006621,9.472
0,0.49526,0.188407,0.136616,0.865555,0.05179,9.488
0,0.495298,0.995421,-0.015437,0.865712,0.097954,9.504
0,0.0349066,0.715585,-0.872665,0,0.436332,9.52
0,0.0349066,0.715585,-0.872665,0,0.436332,9.536
0,0.0349066,0.715585,-0.872665,0,0.436332,9.552
0,0.0349066,0.715585,-0.872665,0,0.436332,9.568
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,9.584
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,9.6
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,9.616
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,9.632
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,9.648
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,9.664
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,9.68
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,9.696
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,9.712
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,9.728
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,9.744
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,9.76
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,9.776
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,9.792
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,9.808
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,9.824
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,9.84
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,9.856
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,9.872
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,9.888
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,9.904
0,0.495574,0.133619,0.380124,0.86636,0.246504,9.92
0,0.495461,0.127262,0.34425,0.866071,0.216987,9.936
0,0.495373,0.129273,0.314648,0.865845,0.185375,9.952
0,0.495307,0.137504,0.289267,0.865676,0.151763,9.968
0,0.495262,0.149499,0.265426,0.86556,0.115926,9.984
0,0.495236,0.162763,0.240359,0.865494,0.077595,10
0,0.495228,0.174969,0.21165,0.865473,0.03668,10.016
0,0.495237,0.184082,0.17746,0.865495,0.006621,10.032
0,0.49526,0.188407,0.136616,0.865555,0.05179,10.048
0,0.495298,0.995421,-0.015437,0.865712,0.097954,10.064
0,0.0349066,0.715585,-0.872665,0,0.436332,10.08
0,0.0349066,0.715585,-0.872665,0,0.436332,10.096
0,0.0349066,0.715585,-0.872665,0,0.436332,10.112
0,0.0349066,0.715585,-0.872665,0,0.436332,10.128
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,10.144
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,10.16
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,10.176
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,10.192
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,10.208
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,10.224
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,10.24
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,10.256
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,10.272
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,10.288
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,10.304
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,10.32
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,10.336
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,10.352
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,10.368
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,10.384
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,10.4
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,10.416
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,10.432
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,10.448
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,10.464
0,0.495574,0.133619,0.380124,0.86636,0.246504,10.48
0,0.495461,0.127262,0.34425,0.866071,0.216987,10.496
0,0.495373,0.129273,0.314648,0.865845,0.185375,10.512
0,0.495307,0.137504,0.289267,0.865676,0.151763,10.528
0,0.495262,0.149499,0.265426,0.86556,0.115926,10.544
0,0.495236,0.162763,0.240359,0.865494,0.077595,10.56
0,0.495228,0.174969,0.21165,0.865473,0.03668,10.576
0,0.495237,0.184082,0.17746,0.865495,0.006621,10.592
0,0.49526,0.188407,0.136616,0.865555,0.05179,10.608
0,0.495298,0.995421,-0.015437,0.865712,0.097954,10.624
0,0.0349066,0.715585,-0.872665,0,0.436332,10.64
0,0.0349066,0.715585,-0.872665,0,0.436332,10.656
0,0.0349066,0.715585,-0.872665,0,0.436332,10.672
0,0.0349066,0.715585,-0.872665,0,0.436332,10.688
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,10.704
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,10.72
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,10.736
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,10.752
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,10.768
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,10.784
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,10.8
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,10.816
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,10.832
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,10.848
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,10.864
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,10.88
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,10.896
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,10.912
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,10.928
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,10.944
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,10.96
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,10.976
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,10.992
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,11.008
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,11.024
0,0.495574,0.133619,0.380124,0.86636,0.246504,11.04
0,0.495461,0.127262,0.34425,0.866071,0.216987,11.056
0,0.495373,0.129273,0.314648,0.865845,0.185375,11.072
0,0.495307,0.137504,0.289267,0.865676,0.151763,11.088
0,0.495262,0.149499,0.265426,0.86556,0.115926,11.104
0,0.495236,0.162763,0.240359,0.865494,0.077595,11.12
0,0.495228,0.174969,0.21165,0.865473,0.03668,11.136
0,0.495237,0.184082,0.17746,0.865495,0.006621,11.152
0,0.49526,0.188407,0.136616,0.865555,0.05179,11.168
0,0.495298,0.995421,-0.015437,0.865712,0.097954,11.184
0,0.0349066,0.715585,-0.872665,0,0.436332,11.2
0,0.0349066,0.715585,-0.872665,0,0.436332,11.216
0,0.0349066,0.715585,-0.872665,0,0.436332,11.232
0,0.0349066,0.715585,-0.872665,0,0.436332,11.248
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,11.264
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,11.28
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,11.296
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,11.312
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,11.328
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,11.344
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,11.36
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,11.376
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,11.392
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,11.408
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,11.424
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,11.44
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,11.456
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,11.472
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,11.488
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,11.504
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,11.52
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,11.536
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,11.552
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,11.568
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,11.584
0,0.495574,0.133619,0.380124,0.86636,0.246504,11.6
0,0.495461,0.127262,0.34425,0.866071,0.216987,11.616
0,0.495373,0.129273,0.314648,0.865845,0.185375,11.632
0,0.495307,0.137504,0.289267,0.865676,0.151763,11.648
0,0.495262,0.149499,0.265426,0.86556,0.115926,11.664
0,0.495236,0.162763,0.240359,0.865494,0.077595,11.68
0,0.495228,0.174969,0.21165,0.865473,0.03668,11.696
0,0.495237,0.184082,0.17746,0.865495,0.006621,11.712
0,0.49526,0.188407,0.136616,0.865555,0.05179,11.728
0,0.495298,0.995421,-0.015437,0.865712,0.097954,11.744
0,0.0349066,0.715585,-0.872665,0,0.436332,11.76
0,0.0349066,0.715585,-0.872665,0,0.436332,11.776
0,0.0349066,0.715585,-0.872665,0,0.436332,11.792
0,0.0349066,0.715585,-0.872665,0,0.436332,11.808
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,11.824
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,11.84
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,11.856
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,11.872
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,11.888
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,11.904
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,11.92
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,11.936
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,11.952
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,11.968
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,11.984
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,12
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,12.016
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,12.032
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,12.048
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,12.064
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,12.08
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,12.096
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,12.112
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,12.128
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,12.144
0,0.495574,0.133619,0.380124,0.86636,0.246504,12.16
0,0.495461,0.127262,0.34425,0.866071,0.216987,12.176
0,0.495373,0.129273,0.314648,0.865845,0.185375,12.192
0,0.495307,0.137504,0.289267,0.865676,0.151763,12.208
0,0.495262,0.149499,0.265426,0.86556,0.115926,12.224
0,0.495236,0.162763,0.240359,0.865494,0.077595,12.24
0,0.495228,0.174969,0.21165,0.865473,0.03668,12.256
0,0.495237,0.184082,0.17746,0.865495,0.006621,12.272
0,0.49526,0.188407,0.136616,0.865555,0.05179,12.288
0,0.495298,0.995421,-0.015437,0.865712,0.097954,12.304
0,0.0349066,0.715585,-0.872665,0,0.436332,12.32
0,0.0349066,0.715585,-0.872665,0,0.436332,12.336
0,0.0349066,0.715585,-0.872665,0,0.436332,12.352
0,0.0349066,0.715585,-0.872665,0,0.436332,12.368
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,12.384
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,12.4
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,12.416
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,12.432
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,12.448
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,12.464
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,12.48
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,12.496
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,12.512
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,12.528
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,12.544
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,12.56
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,12.576
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,12.592
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,12.608
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,12.624
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,12.64
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,12.656
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,12.672
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,12.688
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,12.704
0,0.495574,0.133619,0.380124,0.86636,0.246504,12.72
0,0.495461,0.127262,0.34425,0.866071,0.216987,12.736
0,0.495373,0.129273,0.314648,0.865845,0.185375,12.752
0,0.495307,0.137504,0.289267,0.865676,0.151763,12.768
0,0.495262,0.149499,0.265426,0.86556,0.115926,12.784
0,0.495236,0.162763,0.240359,0.865494,0.077595,12.8
0,0.495228,0.174969,0.21165,0.865473,0.03668,12.816
0,0.495237,0.184082,0.17746,0.865495,0.006621,12.832
0,0.49526,0.188407,0.136616,0.865555,0.05179,12.848
0,0.495298,0.995421,-0.015437,0.865712,0.097954,12.864
0,0.0349066,0.715585,-0.872665,0,0.436332,12.88
0,0.0349066,0.715585,-0.872665,0,0.436332,12.896
0,0.0349066,0.715585,-0.872665,0,0.436332,12.912
0,0.0349066,0.715585,-0.872665,0,0.436332,12.928
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,12.944
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,12.96
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,12.976
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,12.992
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,13.008
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,13.024
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,13.04
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,13.056
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,13.072
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,13.088
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,13.104
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,13.12
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,13.136
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,13.152
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,13.168
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,13.184
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,13.2
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,13.216
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,13.232
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,13.248
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,13.264
0,0.495574,0.133619,0.380124,0.86636,0.246504,13.28
0,0.495461,0.127262,0.34425,0.866071,0.216987,13.296
0,0.495373,0.129273,0.314648,0.865845,0.185375,13.312
0,0.495307,0.137504,0.289267,0.865676,0.151763,13.328
0,0.495262,0.149499,0.265426,0.86556,0.115926,13.344
0,0.495236,0.162763,0.240359,0.865494,0.077595,13.36
0,0.495228,0.174969,0.21165,0.865473,0.03668,13.376
0,0.495237,0.184082,0.17746,0.865495,0.006621,13.392
0,0.49526,0.188407,0.136616,0.865555,0.05179,13.408
0,0.495298,0.995421,-0.015437,0.865712,0.097954,13.424
0,0.0349066,0.715585,-0.872665,0,0.436332,13.44
0,0.0349066,0.715585,-0.872665,0,0.436332,13.456
0,0.0349066,0.715585,-0.872665,0,0.436332,13.472
0,0.0349066,0.715585,-0.872665,0,0.436332,13.488
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,13.504
0,0.495029,-0.044672,-0.090879,0.864961,0.046206,13.52
0,0.495041,-0.05184,-0.107092,0.864991,0.055251,13.536
0,0.495051,-0.056638,-0.119447,0.865018,0.062808,13.552
0,0.49506,-0.059903,-0.129465,0.865041,0.069562,13.568
0,0.495069,-0.062176,-0.138082,0.865064,0.075905,13.584
0,0.495078,-0.063874,-0.145988,0.865086,0.082113,13.6
0,0.495087,-0.065353,-0.153759,0.865109,0.088405,13.616
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,13.632
0,0.495109,-0.068876,-0.170858,0.865166,0.101981,13.648
0,0.495123,-0.07145,-0.181026,0.865203,0.109575,13.664
0,0.49514,-0.07486,-0.192729,0.865247,0.117868,13.68
0,0.495162,-0.079277,-0.206221,0.865301,0.126944,13.696
0,0.495187,-0.084829,-0.221684,0.865367,0.136854,13.712
0,0.495218,-0.091608,-0.23923,0.865447,0.147621,13.728
0,0.495256,-0.099673,-0.258915,0.865544,0.159242,13.744
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,13.76
0,0.495354,-0.119759,-0.304715,0.865795,0.184956,13.776
0,0.495416,-0.131787,-0.330768,0.865955,0.19898,13.792
0,0.495489,-0.145122,-0.358854,0.866143,0.213731,13.808
0,0.495574,-0.133619,-0.380124,0.86636,0.246504,13.824
0,0.495574,0.133619,0.380124,0.86636,0.246504,13.84
