neck_yaw, neck_pitch, left_shoulder_pitch [shoulder], left_shoulder_roll, left_elbow, right_shoulder_pitch [shoulder], right_shoulder_roll, right_elbow, left_hip_yaw [hip], left_hip_roll, left_hip_pitch, left_knee, left_ankle_roll, left_ankle_pitch, right_hip_yaw [hip], right_hip_roll, right_hip_pitch, right_knee, right_ankle_roll, right_ankle_pitch, gyro_x, gyro_y, gyro_z,acc_x, acc_y, acc_z
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 506.807, 513.484, 511.112, 484.429, 514.916, 634.231, 3.568
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 506.963, 512.706, 510.625, 490.129, 511.878, 638.29, 3.584
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.168, 512.818, 510.504, 510.338, 510.387, 646.181, 3.6
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.373, 513.098, 510.479, 494.668, 509.879, 640.158, 3.616
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.253, 513.587, 510.718, 476.005, 519.213, 646.727, 3.632
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.709, 514.025, 510.91, 480.509, 506.117, 630.456, 3.648
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.674, 514.857, 510.849, 468.28, 504.111, 632.674, 3.664
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 507.895, 515.311, 510.885, 472.209, 504.953, 632.903, 3.68
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 508.476, 515.777, 511.013, 474.882, 505.202, 632.616, 3.696
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 508.967, 516.223, 511.145, 472.467, 497.79, 641.119, 3.712
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 509.437, 516.652, 511.256, 473.811, 500.739, 632.119, 3.728
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 509.918, 514.731, 511.284, 492.752, 500.573, 642.669, 3.744
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 510.216, 514.597, 511.442, 474.513, 497.537, 638.119, 3.76
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 510.444, 514.525, 511.595, 476.308, 498.2, 632.863, 3.776
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 510.699, 514.473, 511.736, 476.276, 498.783, 633.653, 3.792
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 511.033, 513.386, 511.817, 460.748, 498.938, 631.342, 3.808
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 511.576, 513.065, 511.908, 469.199, 500.836, 632.95, 3.824
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 0.000000, 0.034907, 0.715585, -0.872665, 0.000000, 0.436332, 511.945, 512.74, 511.999, 469.853, 501.213, 632.759, 3.84
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.033231, 0.711396, -0.867080, 0.002094, 0.434238, 0.000000, 0.038587, 0.709594, -0.866223, 0.006919, 0.433114, 512.539, 512.302, 512.001, 470.406, 505.119, 636.867, 3.856
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.029880, 0.703019, -0.855910, 0.006283, 0.430049, 0.000000, 0.045949, 0.697611, -0.853338, 0.020758, 0.426677, 513.313, 511.769, 511.934, 470.92, 509.227, 640.862, 3.872
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.026529, 0.694641, -0.844740, 0.010472, 0.425860, 0.000000, 0.053311, 0.685628, -0.840454, 0.034597, 0.420240, 513.956, 511.3, 511.828, 471.49, 510.343, 640.274, 3.888
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.023178, 0.686263, -0.833570, 0.014661, 0.421671, 0.000000, 0.060673, 0.673645, -0.827570, 0.048436, 0.413803, 514.455, 510.899, 511.741, 472.301, 511.476, 639.402, 3.904
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.019827, 0.677886, -0.822399, 0.018850, 0.417482, 0.000000, 0.068034, 0.661662, -0.814685, 0.062275, 0.407367, 514.857, 510.525, 511.659, 472.427, 511.946, 638.933, 3.92
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.016476, 0.669508, -0.811229, 0.023038, 0.413294, 0.000000, 0.075396, 0.649679, -0.801801, 0.076113, 0.400930, 515.169, 510.149, 511.605, 472.385, 512.491, 638.025, 3.936
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.013125, 0.661131, -0.800059, 0.027227, 0.409105, 0.000000, 0.082758, 0.637696, -0.788916, 0.089952, 0.394493, 515.292, 509.623, 511.547, 469.931, 514.212, 639.315, 3.952
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.009774, 0.652753, -0.788889, 0.031416, 0.404916, 0.000000, 0.090120, 0.625713, -0.776032, 0.103791, 0.388056, 513.784, 508.099, 511.711, 485.381, 509.537, 644.414, 3.968
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.006423, 0.644376, -0.777719, 0.035605, 0.400727, 0.000000, 0.097481, 0.613730, -0.763147, 0.117630, 0.381620, 513.442, 507.259, 511.542, 471.918, 517.968, 640.143, 3.984
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, -0.003072, 0.635998, -0.766549, 0.039793, 0.396539, 0.000000, 0.104843, 0.601747, -0.750263, 0.131469, 0.375183, 512.947, 506.804, 511.328, 466.208, 527.642, 634.396, 4
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.000279, 0.627620, -0.755379, 0.043982, 0.392350, 0.000000, 0.112205, 0.589764, -0.737379, 0.145308, 0.368746, 512.34, 506.433, 511.149, 467.478, 526.814, 632.581, 4.016
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.003630, 0.619243, -0.744209, 0.048171, 0.388161, 0.000000, 0.119567, 0.577781, -0.724494, 0.159146, 0.362310, 511.55, 506.593, 510.931, 480.211, 532.5, 639.873, 4.032
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.006981, 0.610865, -0.733039, 0.052360, 0.383972, 0.000000, 0.126928, 0.565798, -0.711610, 0.172985, 0.355873, 510.951, 506.421, 510.798, 477.431, 524.168, 630.833, 4.048
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.010332, 0.602488, -0.721868, 0.056549, 0.379783, 0.000000, 0.134290, 0.553815, -0.698725, 0.186824, 0.349436, 510.277, 506.964, 512.604, 472.862, 529.736, 632.547, 4.064
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.013683, 0.594110, -0.710698, 0.060737, 0.375595, 0.000000, 0.141652, 0.541832, -0.685841, 0.200663, 0.342999, 509.691, 506.773, 513.825, 479.06, 525.693, 633.349, 4.08
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.017034, 0.585732, -0.699528, 0.064926, 0.371406, 0.000000, 0.149013, 0.529849, -0.672957, 0.214502, 0.336563, 509.145, 506.895, 514.408, 497.028, 524.66, 632.074, 4.096
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.020385, 0.577355, -0.688358, 0.069115, 0.367217, 0.000000, 0.156375, 0.517866, -0.660072, 0.228340, 0.330126, 508.685, 507.51, 514.99, 485.727, 522.258, 635.769, 4.112
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.023736, 0.568977, -0.677188, 0.073304, 0.363028, 0.000000, 0.163737, 0.505883, -0.647188, 0.242179, 0.323689, 508.466, 508.129, 513.032, 490.009, 514.075, 636.67, 4.128
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.027088, 0.560600, -0.666018, 0.077493, 0.358839, 0.000000, 0.171099, 0.493900, -0.634303, 0.256018, 0.317252, 508.536, 508.405, 511.832, 493.773, 506.842, 641.49, 4.144
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.030439, 0.552222, -0.654848, 0.081681, 0.354651, 0.000000, 0.178460, 0.481917, -0.621419, 0.269857, 0.310816, 508.599, 508.789, 511.161, 494.694, 507.825, 635.511, 4.16
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.033790, 0.543845, -0.643678, 0.085870, 0.350462, 0.000000, 0.185822, 0.469934, -0.608534, 0.283696, 0.304379, 508.783, 507.953, 511.081, 488.603, 505.431, 631.01, 4.176
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.037141, 0.535467, -0.632508, 0.090059, 0.346273, 0.000000, 0.193184, 0.457951, -0.595650, 0.297535, 0.297942, 508.914, 507.339, 510.81, 487.178, 505.883, 633.752, 4.192
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.040492, 0.527089, -0.621337, 0.094248, 0.342084, 0.000000, 0.200546, 0.445968, -0.582766, 0.311373, 0.291505, 508.994, 506.843, 510.698, 485.685, 506.431, 634.441, 4.208
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.043843, 0.518712, -0.610167, 0.098436, 0.337896, 0.000000, 0.207907, 0.433985, -0.569881, 0.325212, 0.285069, 508.975, 506.52, 510.773, 485.039, 508.229, 635.199, 4.224
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.047194, 0.510334, -0.598997, 0.102625, 0.333707, 0.000000, 0.215269, 0.422002, -0.556997, 0.339051, 0.278632, 509.122, 506.525, 510.853, 483.512, 503.48, 638.042, 4.24
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.050545, 0.501957, -0.587827, 0.106814, 0.329518, 0.000000, 0.222631, 0.410019, -0.544112, 0.352890, 0.272195, 509.337, 506.697, 510.923, 484.567, 501.618, 637.765, 4.256
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.053896, 0.493579, -0.576657, 0.111003, 0.325329, 0.000000, 0.229993, 0.398036, -0.531228, 0.366729, 0.265758, 509.585, 506.92, 511.002, 486.052, 501.07, 637.008, 4.272
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.057247, 0.485201, -0.565487, 0.115192, 0.321140, 0.000000, 0.237354, 0.386053, -0.518344, 0.380567, 0.259322, 509.853, 507.13, 511.077, 488.023, 500.483, 637.51, 4.288
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.060598, 0.476824, -0.554317, 0.119380, 0.316952, 0.000000, 0.244716, 0.374070, -0.505459, 0.394406, 0.252885, 510.115, 507.339, 511.145, 489.262, 500.464, 637.885, 4.304
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.063949, 0.468446, -0.543147, 0.123569, 0.312763, 0.000000, 0.252078, 0.362087, -0.492575, 0.408245, 0.246448, 510.363, 507.544, 511.208, 490.348, 500.695, 638.068, 4.32
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.067300, 0.460069, -0.531977, 0.127758, 0.308574, 0.000000, 0.259439, 0.350104, -0.479690, 0.422084, 0.240012, 510.971, 507.716, 511.337, 490.948, 495.676, 639.264, 4.336
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.070651, 0.451691, -0.520806, 0.131947, 0.304385, 0.000000, 0.266801, 0.338121, -0.466806, 0.435923, 0.233575, 511.188, 507.857, 511.397, 491.932, 500.781, 637.985, 4.352
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.074002, 0.443314, -0.509636, 0.136135, 0.300197, 0.000000, 0.274163, 0.326138, -0.453921, 0.449762, 0.227138, 511.387, 508.001, 511.451, 492.617, 501.376, 637.951, 4.368
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.077353, 0.434936, -0.498466, 0.140324, 0.296008, 0.000000, 0.281525, 0.314155, -0.441037, 0.463600, 0.220701, 511.561, 508.149, 511.498, 493.242, 501.883, 638.002, 4.384
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.080704, 0.426558, -0.487296, 0.144513, 0.291819, 0.000000, 0.288886, 0.302172, -0.428153, 0.477439, 0.214265, 511.71, 508.304, 511.539, 493.826, 502.394, 638.07, 4.4
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.084055, 0.418181, -0.476126, 0.148702, 0.287630, 0.000000, 0.296248, 0.290189, -0.415268, 0.491278, 0.207828, 511.842, 508.468, 511.575, 494.378, 502.813, 638.164, 4.416
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.087406, 0.409803, -0.464956, 0.152891, 0.283441, 0.000000, 0.303610, 0.278206, -0.402384, 0.505117, 0.201391, 511.963, 508.646, 511.605, 494.908, 503.138, 638.282, 4.432
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.090757, 0.401426, -0.453786, 0.157079, 0.279253, 0.000000, 0.310972, 0.266223, -0.389499, 0.518956, 0.194954, 512.148, 509.22, 511.579, 497.185, 501.637, 638.52, 4.448
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.094108, 0.393048, -0.442616, 0.161268, 0.275064, 0.000000, 0.318333, 0.254240, -0.376615, 0.532794, 0.188518, 512.264, 509.381, 511.618, 496.62, 503.765, 639.382, 4.464
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.097459, 0.384670, -0.431446, 0.165457, 0.270875, 0.000000, 0.325695, 0.242257, -0.363731, 0.546633, 0.182081, 512.353, 509.576, 511.641, 496.791, 504.127, 638.689, 4.48
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.100810, 0.376293, -0.420275, 0.169646, 0.266686, 0.000000, 0.333057, 0.230274, -0.350846, 0.560472, 0.175644, 512.433, 509.817, 511.652, 497.176, 504.366, 638.618, 4.496
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.104161, 0.367915, -0.409105, 0.173835, 0.262497, 0.000000, 0.340419, 0.218291, -0.337962, 0.574311, 0.169207, 512.578, 510.443, 511.596, 499.151, 502.86, 638.806, 4.512
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.107512, 0.359538, -0.397935, 0.178023, 0.258309, 0.000000, 0.347780, 0.206308, -0.325077, 0.588150, 0.162771, 512.659, 510.73, 511.602, 498.53, 504.754, 639.752, 4.528
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.110863, 0.351160, -0.386765, 0.182212, 0.254120, 0.000000, 0.355142, 0.194325, -0.312193, 0.601988, 0.156334, 512.721, 511.084, 511.586, 498.79, 504.955, 639.058, 4.544
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.114214, 0.342783, -0.375595, 0.186401, 0.249931, 0.000000, 0.362504, 0.182342, -0.299308, 0.615827, 0.149897, 512.836, 511.757, 511.508, 500.355, 503.729, 639.015, 4.56
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.117565, 0.334405, -0.364425, 0.190590, 0.245742, 0.000000, 0.369866, 0.170359, -0.286424, 0.629666, 0.143461, 512.952, 512.427, 511.434, 501.035, 503.966, 639.699, 4.576
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.120916, 0.326027, -0.353255, 0.194778, 0.241554, 0.000000, 0.377227, 0.158376, -0.273540, 0.643505, 0.137024, 513.009, 512.895, 511.396, 500.593, 505.405, 639.683, 4.592
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.124267, 0.317650, -0.342085, 0.198967, 0.237365, 0.000000, 0.384589, 0.146393, -0.260655, 0.657344, 0.130587, 513.095, 513.606, 511.304, 501.592, 504.621, 638.963, 4.608
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.127619, 0.309272, -0.330915, 0.203156, 0.233176, 0.000000, 0.391951, 0.134410, -0.247771, 0.671183, 0.124150, 513.179, 514.33, 511.21, 502.012, 504.881, 639.228, 4.624
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.130970, 0.300895, -0.319744, 0.207345, 0.228987, 0.000000, 0.399312, 0.122427, -0.234886, 0.685021, 0.117714, 513.253, 515.073, 511.11, 502.259, 505.181, 639.118, 4.64
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.134321, 0.292517, -0.308574, 0.211534, 0.224798, 0.000000, 0.406674, 0.110444, -0.222002, 0.698860, 0.111277, 513.316, 515.773, 511.017, 502.157, 505.505, 638.728, 4.656
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.137672, 0.284139, -0.297404, 0.215722, 0.220610, 0.000000, 0.414036, 0.098461, -0.209118, 0.712699, 0.104840, 512.874, 515.754, 511.018, 497.426, 512.786, 634.777, 4.672
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.141023, 0.275762, -0.286234, 0.219911, 0.216421, 0.000000, 0.421398, 0.086478, -0.196233, 0.726538, 0.098403, 512.816, 515.746, 511.056, 497.01, 508.239, 635.554, 4.688
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.144374, 0.267384, -0.275064, 0.224100, 0.212232, 0.000000, 0.428759, 0.074495, -0.183349, 0.740377, 0.091967, 512.732, 515.731, 511.061, 497.051, 508.648, 635.933, 4.704
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.147725, 0.259007, -0.263894, 0.228289, 0.208043, 0.000000, 0.436121, 0.062512, -0.170464, 0.754215, 0.085530, 512.672, 515.863, 511.018, 496.659, 508.242, 635.656, 4.72
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.151076, 0.250629, -0.252724, 0.232478, 0.203854, 0.000000, 0.443483, 0.050529, -0.157580, 0.768054, 0.079093, 512.596, 515.986, 510.96, 496.669, 508.651, 636.35, 4.736
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.154427, 0.242252, -0.241554, 0.236666, 0.199666, 0.000000, 0.450845, 0.038546, -0.144695, 0.781893, 0.072656, 512.51, 516.1, 510.892, 496.746, 509.018, 636.597, 4.752
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.157778, 0.233874, -0.230384, 0.240855, 0.195477, 0.000000, 0.458206, 0.026563, -0.131811, 0.795732, 0.066220, 512.412, 516.206, 510.811, 496.87, 509.314, 636.707, 4.768
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.161129, 0.225496, -0.219213, 0.245044, 0.191288, 0.000000, 0.465568, 0.014580, -0.118927, 0.809571, 0.059783, 512.304, 516.305, 510.731, 497.011, 509.574, 636.739, 4.784
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.164480, 0.217119, -0.208043, 0.249233, 0.187099, 0.000000, 0.472930, 0.002597, -0.106042, 0.823410, 0.053346, 512.186, 516.397, 510.644, 497.206, 509.781, 636.723, 4.8
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.167831, 0.208741, -0.196873, 0.253421, 0.182911, 0.000000, 0.480292, -0.009386, -0.093158, 0.837248, 0.046909, 512.036, 516.524, 510.836, 477.876, 510.557, 639.045, 4.816
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.171182, 0.200364, -0.185703, 0.257610, 0.178722, 0.000000, 0.487653, -0.021369, -0.080273, 0.851087, 0.040473, 511.859, 516.619, 510.918, 480.376, 510.147, 633.998, 4.832
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495015, -0.033352, -0.067389, 0.864926, 0.034036, 511.692, 516.692, 510.917, 481.528, 510.282, 633.79, 4.848
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495024, -0.040597, -0.082423, 0.864948, 0.041825, 511.302, 516.589, 510.965, 483.456, 505.668, 634.33, 4.864
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495032, -0.046679, -0.095419, 0.864969, 0.048739, 510.937, 516.54, 510.943, 483.582, 506.384, 634.913, 4.88
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495040, -0.051267, -0.105795, 0.864989, 0.054527, 510.598, 516.552, 510.874, 483.613, 507.11, 635.271, 4.896
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495047, -0.054527, -0.114011, 0.865006, 0.059483, 510.318, 516.593, 510.702, 483.002, 505.999, 639.788, 4.912
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495053, -0.057291, -0.121451, 0.865023, 0.064159, 510.069, 516.645, 510.557, 484.522, 506.61, 635.009, 4.928
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495059, -0.059381, -0.127862, 0.865037, 0.068481, 509.754, 516.746, 510.648, 469.373, 506.449, 629.82, 4.944
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495064, -0.060994, -0.133601, 0.865052, 0.072607, 509.484, 516.834, 510.671, 469.423, 506.691, 633.436, 4.96
0.000000, -0.087266, 0.087266, 0.001523, 0.785398, 0.087266, 0.001523, 0.785398, 0.000000, 0.174533, 0.191986, -0.174533, 0.261799, 0.174533, 0.000000, 0.495070, -0.062380, -0.139031, 0.865067, 0.076650, 509.211, 514.675, 510.948, 487.992, 507.538, 638.217, 4.976
